x,y,t,v
9,68,2500,0.034879
9,69,2500,0.0381731
9,70,2500,0.0417297
9,71,2500,0.0455773
9,72,2500,0.0497472
9,73,2500,0.0542743
9,74,2500,0.0591969
9,75,2500,0.0645574
9,76,2500,0.0704024
9,77,2500,0.0767835
9,78,2500,0.0837566
9,79,2500,0.0913825
9,80,2500,0.0997259
9,81,2500,0.108855
9,82,2500,0.118839
9,83,2500,0.129744
9,84,2500,0.14163
9,85,2500,0.154539
9,86,2500,0.168485
9,87,2500,0.183433
9,88,2500,0.19927
9,89,2500,0.215761
9,90,2500,0.232496
9,91,2500,0.248804
9,92,2500,0.263651
9,93,2500,0.275505
9,94,2500,0.282187
9,95,2500,0.28073
9,96,2500,0.26729
9,97,2500,0.237234
9,98,2500,0.185477
9,99,2500,0.107407
9,100,2500,0
10,0,2500,0
10,1,2500,-0.0929537
10,2,2500,-0.164188
10,3,2500,-0.214952
10,4,2500,-0.248026
10,5,2500,-0.26677
10,6,2500,-0.274496
10,7,2500,-0.27414
10,8,2500,-0.268123
10,9,2500,-0.258343
10,10,2500,-0.246231
10,11,2500,-0.23283
10,12,2500,-0.21888
10,13,2500,-0.204889
10,14,2500,-0.191193
10,15,2500,-0.178006
10,16,2500,-0.165454
10,17,2500,-0.153602
10,18,2500,-0.142475
10,19,2500,-0.132069
10,20,2500,-0.122365
10,21,2500,-0.11333
10,22,2500,-0.104928
10,23,2500,-0.0971194
10,24,2500,-0.0898633
10,25,2500,-0.0831198
10,26,2500,-0.0768507
10,27,2500,-0.0710194
10,28,2500,-0.0655915
10,29,2500,-0.0605351
10,30,2500,-0.0558202
10,31,2500,-0.0514192
10,32,2500,-0.0473064
10,33,2500,-0.0434578
10,34,2500,-0.0398514
10,35,2500,-0.0364666
10,36,2500,-0.0332842
10,37,2500,-0.0302863
10,38,2500,-0.0274563
10,39,2500,-0.0247782
10,40,2500,-0.0222374
10,41,2500,-0.0198197
10,42,2500,-0.0175118
10,43,2500,-0.0153011
10,44,2500,-0.0131751
10,45,2500,-0.0111223
10,46,2500,-0.00913105
10,47,2500,-0.00719038
10,48,2500,-0.00528936
10,49,2500,-0.00341725
10,50,2500,-0.00156341
10,51,2500,0.000282762
10,52,2500,0.00213192
10,53,2500,0.00399482
10,54,2500,0.00588236
10,55,2500,0.0078057
10,56,2500,0.00977632
10,57,2500,0.0118061
10,58,2500,0.0139073
10,59,2500,0.0160929
10,60,2500,0.0183764
10,61,2500,0.0207723
10,62,2500,0.0232956
10,63,2500,0.0259626
10,64,2500,0.0287907
10,65,2500,0.0317987
10,66,2500,0.0350066
10,67,2500,0.0384363
10,68,2500,0.0421114
10,69,2500,0.0460578
10,70,2500,0.0503034
10,71,2500,0.0548787
10,72,2500,0.0598172
10,73,2500,0.0651551
10,74,2500,0.0709318
10,75,2500,0.0771902
10,76,2500,0.0839765
10,77,2500,0.09134
10,78,2500,0.0993329
10,79,2500,0.10801
10,80,2500,0.117425
10,81,2500,0.127634
10,82,2500,0.138685
